"#1"	"#10"	"#11"	"#12"	"#13"	"#14"	"#15"	"#16"	"#17"	"#18"	"#19"	"#2"	"#20"	"#21"	"#22"	"#23"	"#24"	"#25"	"#26"	"#27"	"#28"	"#29"	"#3"	"#30"	"#31"	"#33"	"#35"	"#36"	"#37"	"#38"	"#39"	"#4"	"#40"	"#41"	"#42"	"#43"	"#44"	"#45"	"#46"	"#47"	"#48"	"#49"	"#5"	"#50"	"#51"	"#52"	"#53"	"#54"	"#55"	"#56"	"#57"	"#58"	"#59"	"#6"	"#60"	"#61"	"#62"	"#64"	"#65"	"#66"	"#67"	"#68"	"#69"	"#7"	"#70"	"#71"	"#72"	"#73"	"#75"	"#76"	"#77"	"#78"	"#79"	"#8"	"#80"	"#81"	"#82"	"#83"	"#84"	"#85"	"#9"
1030.2578489807	1115.5645427963	1268.01321734177	1022.25503060668	1052.29533654961	1016.63708916265	1163.09927568996	1075.17247626842	1102.06935653958	1109.33140222942	1103.39749420299	1066.64152984393	1107.95872838506	1152.09809601944	0	1234.20834208099	1288.91125031264	1182.67697806062	1127.00296990209	0	0	1162.80860007308	0	1083.68696823842	1195.58037597317	0	1103.19944469029	1277.37587588913	0	996.746888669193	992.521457485305	1179.04440765608	1238.57932309251	1015.36601920458	1036.05916204027	1251.17685181049	1392.79305331925	1276.92833118405	1139.88551540935	0	0	1138.32927573549	1242.65082846023	1183.71925404704	1076.76641400846	1007.09654675272	1122.07008039767	0	1034.41468732622	1039.17759681453	1172.66389042432	1106.00125916664	1080.8300025141	1045.88754665709	1271.72361991023	1090.31427580382	0	1086.95813557947	0	1035.02563926372	1168.40992167099	1016.60401953764	1190.96511555254	1142.81632350131	0	1024.17398344774	993.025492463034	1120.7011753434	1032.12090513544	1042.50482475837	1161.23261937462	1070.1613194211	0	1047.7956917795	1092.25925841817	1314.58961470428	1150.11847673118	0	1038.93835163971	1173.00929959735	1195.21249270371
0	1026.36121161933	1021.2395993203	0	0	0	1020.56490999151	0	0	0	1011.49372058651	0	0	1085.13166678561	1033.71624105477	1081.8588676873	1075.14708833593	1120.86418229188	1000.4304676014	0	0	1013.39549330455	0	1018.48614538543	991.621049748797	0	0	1210.37093832616	0	0	0	1024.66853140244	1072.49995642959	0	0	1111.68901011286	1264.85359702562	1098.67867175825	995.203507226227	0	0	1040.41578609007	1082.85115750907	1066.93304169998	0	0	0	0	0	1027.42104070261	1003.01133864579	0	0	0	1124.17596237957	0	1086.95813557947	0	997.404240068308	0	0	0	0	0	0	1026.8736568173	0	0	1014.9457501833	0	0	1014.24586274503	0	0	0	1195.48320841754	1037.70546288398	0	1032.88579801155	1026.4055980482	1018.92750107399
0	1040.08962460191	1119.73224191352	0	0	0	1036.37180852492	0	991.16476348407	999.470678251982	996.081124920862	0	0	1061.32533115849	0	1122.36393421464	1202.04307517542	1042.19023345556	1018.09313336892	0	0	1046.52058115608	0	0	1100.96411640084	0	1010.68086627718	1163.39296739653	0	0	0	1085.98769247976	1180.33568241866	0	0	1190.42792960159	1296.38752268314	1180.60814078265	1041.69040522198	0	0	1012.21803826228	1173.21960230909	1102.82166627079	1005.07665950328	0	1011.9602615587	0	0	0	1073.11640998383	1040.8224043797	0	0	1149.71039688565	1006.23603935017	0	997.404240068308	0	0	1097.63218508614	0	1042.52469297062	1041.23018637775	0	0	0	1027.41197988324	0	0	1125.59823191982	0	0	0	1006.1079210894	1221.11123650779	0	0	0	1069.09070344612	1106.74059527313
0	997.1936392772	1020.89393665234	0	0	0	1053.61343587941	0	0	0	0	0	0	1059.91199197775	1007.74827811559	1077.70708694509	1071.45509650793	1113.46051143585	0	0	0	0	0	0	1000.33769760578	0	0	1150.90422958431	0	0	0	1006.96655364756	1062.98868081554	0	0	1066.10238200761	1188.49973683384	1037.48112486458	0	0	0	1066.079932753	1070.98616197855	1010.30685776486	0	0	0	0	0	1017.05310716501	1000.03259504058	0	0	0	1059.58531100365	0	1035.02563926372	0	0	0	0	0	997.690291432589	0	0	1013.90954777175	0	0	0	0	1013.99991380904	0	0	0	0	1147.02046484694	1046.97312461959	0	1039.32566379509	0	995.393431137821
1093.45195012209	1127.98061430548	1109.25813598495	1019.66720455317	1036.37501808664	1018.09745765745	1144.85229086473	1063.62769633968	1049.75409092687	1017.34347160059	1071.32831145488	1081.39894620992	0	1190.56261127817	1136.62373941233	1153.6710669269	1167.74787541107	1234.27249135236	1007.86876858992	1036.63927070352	0	1124.35581056274	0	1105.54506679115	1086.45327355473	0	1078.94355118658	1274.39730976542	0	0	1088.12615734411	1153.75788856446	1211.00859299574	1055.20149589163	1043.15780836727	1222.55113002433	1348.09805502055	1196.08818617586	1050.59808674502	0	0	1197.67968540403	1135.08804618013	1110.20998554027	1046.88956455098	0	992.753799801747	999.799961384857	0	1178.1358215515	1089.14294299856	1112.38222428422	1086.61088505293	1020.66147567386	1181.45090536915	1082.20387696684	1168.40992167099	0	1097.63218508614	0	0	1079.0395716096	1061.26505903886	1033.20895369201	0	1114.92417918019	0	1040.54068235922	1070.61312029136	1068.78034073196	1095.47834298059	1108.12425847195	0	0	998.570939238182	1274.042546152	1179.57081095959	0	1179.45570453883	1099.62160024692	1113.22503424257
0	1055.45680777261	1128.94340580456	1005.6371113436	0	0	1106.12906242439	0	990.716878145142	1006.98567253093	1048.14014148167	0	1002.4514479684	1079.90330648428	1020.11228694276	1126.92314773851	1212.14335756452	1088.68438701404	1038.66899611192	0	0	1064.79165895527	0	1007.66345800124	1037.26146075494	0	1006.35023126463	1125.90559759323	0	0	0	1078.39175154082	1204.70806123153	0	1011.70874105973	1224.77134549921	1289.59085876595	1199.00804146966	1070.81176337149	0	0	1026.54706518751	1173.5078253504	1105.81011762527	1006.81667651991	0	1040.78027221492	0	0	1027.66460421263	0	1035.7548089163	0	0	1211.5256007512	0	1016.60401953764	0	0	0	1079.0395716096	0	1075.41252645471	1012.56273259241	0	0	0	1046.68701720146	0	0	1119.78771435865	1068.66666205148	0	0	995.895203067301	1244.09554750346	1042.16205069685	0	1004.02070744686	1096.93252207386	1126.40935777067
1061.55264733228	1126.91057939833	1100.58728819343	0	1035.42609514812	1002.42326603452	1157.67230864043	1051.13678645107	1028.11441686824	0	1046.61497975343	998.182733368352	0	1146.13521827934	1133.91545545081	1159.65756479842	1185.31622246663	1225.66030411912	1067.75448206087	1023.71656386612	0	1100.70793704969	0	1141.31012087911	1110.9072892586	0	1063.56919572257	1276.86543374762	0	0	1032.44253469888	1135.67472309282	1243.12079325431	1081.24596516402	1053.87848425713	1242.21349649103	1325.17921818628	1135.58001692159	1092.2817579356	0	0	1129.19669366289	1175.16742124762	1157.21004947401	1061.47588237734	1015.89840811883	0	0	0	1147.76161853976	1100.57779553564	1136.66581386665	1121.04792602736	1002.34907636374	1230.10320727112	1061.55739757663	1190.96511555254	0	1042.52469297062	997.690291432589	1061.26505903886	1075.41252645471	0	1048.75928620735	0	1120.96022912328	0	1078.82978052767	1107.10965021208	1064.58604426778	1161.53371856742	1105.22099740089	0	0	1031.05366864737	1298.90917227463	1160.12067389511	0	1143.91313408542	1132.77637631556	1084.53681502028
1022.73992165751	1077.78189167887	1129.80293221822	0	0	0	1104.39913728493	0	0	0	992.209321400949	991.515063257504	1001.72313647102	1116.03613939987	1100.29398981528	1014.80982649061	1098.26331485611	1165.25208343918	1036.04048708741	0	0	1063.21311740339	0	1033.4326423072	1043.80518703978	0	1065.20651337359	1231.619471172	0	0	0	1008.48512646742	1157.88318890556	1011.02760540943	1007.66946051218	1218.75370947917	1278.03600886664	1163.12826712297	1069.63642794734	0	0	1146.07109310048	1142.88891665186	1093.94354007259	1003.16857521433	0	1006.79122306604	0	0	1122.73245493339	1059.39787126939	1062.59773450968	1043.71127793534	0	1145.89689828548	1020.91360942672	1142.81632350131	0	1041.23018637775	0	1033.20895369201	1012.56273259241	1048.75928620735	0	0	1093.52679564436	0	1042.99468615309	1049.51500332287	0	1081.90360829926	1061.38521414024	0	0	0	1141.83959336612	1123.55119903795	0	1111.83524851135	1065.32659814214	1060.40470345062
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
999.477438092884	1094.80017008391	1202.06216303786	1037.10296427663	1001.40334629593	0	1142.0942745428	995.034978814394	1044.67476040727	1078.0443503711	1056.27141270683	1005.3171889213	1024.40074345767	1099.22466184315	0	1190.57694896611	1259.06189702236	1114.95415526135	1076.6890851715	0	0	1072.00597438643	0	0	1149.38761314435	0	1086.95965996566	1206.1390306067	0	0	0	1194.86788101464	1207.06806997755	997.592736094798	1010.41226355866	1230.95839414741	1363.31935618753	1240.04016944077	1084.54975985712	0	0	1080.82989404436	1212.25959066807	1123.30420493447	1044.24528644403	1007.96171890822	1064.20830992263	0	1007.79068666729	1070.5584368336	1140.75166370248	1050.02978121191	1033.45285807334	1023.07866044142	1203.15739319808	1079.21757960837	1024.17398344774	1026.8736568173	0	1013.90954777175	1114.92417918019	0	1120.96022912328	1093.52679564436	0	0	0	1082.74388405651	0	0	1187.94044481861	1018.83845397124	0	1046.72359637543	0	1296.84849139411	1053.43086124703	0	1077.08282600052	1109.02169760717	1191.21698753497
0	0	0	0	0	0	1013.72086381385	0	0	0	0	0	0	0	0	1024.18603256502	1043.82591227469	0	0	0	0	0	0	0	0	0	0	1047.84572911047	0	0	0	1019.35219883026	1050.98426990588	0	0	1074.76538844103	1158.64708729745	1032.27726423134	0	0	0	1023.43240653027	1012.14623535022	0	0	0	0	0	0	0	995.629607060524	0	0	0	1089.02864646238	0	993.025492463034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1084.83367508386	0	0	0	0	0
1002.55733627428	1069.37226353053	1037.84659201316	0	1024.07071432987	0	1104.57502499102	0	1003.38857303343	0	0	1000.35761592586	0	1131.7172151987	1040.00360573228	1170.27430505793	1152.81629303917	1166.50064039547	1034.49003817693	1010.69832757369	0	1044.80032275633	0	1092.95802882218	1097.51197923049	0	1041.92530081543	1214.4672234419	0	0	0	1137.29771280292	1166.35563095991	1014.84655618827	0	1189.9608493446	1268.72010369518	1068.40451908825	1067.18139550408	0	0	1148.89280614447	1069.04016119494	1100.43447669845	1001.85730637678	0	0	0	0	1064.88273056543	1080.44913843761	1046.11242962685	1094.87611927503	0	1203.87588671618	1069.11554044853	1120.7011753434	0	1027.41197988324	0	1040.54068235922	1046.68701720146	1078.82978052767	1042.99468615309	0	1082.74388405651	0	0	1064.60015053778	0	1032.48520198888	1068.94647581163	0	0	0	0	1072.24968591208	0	1085.50887518226	1078.56039464167	1080.23514179305
0	1102.95959330461	1157.03385237208	1006.74950704774	0	0	1071.7704376598	0	1017.38177566214	1042.57916849709	1041.30695614702	0	1000.79623581942	1092.54747946166	1006.2076647117	1155.16468670603	1230.22310342992	1104.79305565287	1038.43528656731	0	0	1011.62029782754	0	0	1113.89204482384	0	1049.2721136124	1085.00606255195	0	0	0	1110.69678620998	1155.70191900025	0	1003.88068631003	1239.13743137304	1307.74126473358	1201.33061815023	1052.03900608842	0	0	1074.10309866607	1123.55784615057	1066.01880087169	1001.64001429333	0	1060.5444293839	0	0	1065.26185449652	1130.83848650604	1081.33059350602	997.254805647121	0	1168.09060160291	1028.67173137618	1032.12090513544	1014.9457501833	0	0	1070.61312029136	0	1107.10965021208	1049.51500332287	0	0	0	1064.60015053778	0	0	1115.02328151479	1018.50722328171	0	996.872454174684	1009.43931235557	1275.8250968757	1089.32895038423	0	1069.81789071811	1108.93174782801	1140.66349126863
0	0	1074.52794707177	0	0	0	1028.82613482961	0	0	0	0	0	0	1005.37332596452	0	1095.41322520099	1123.08454093294	1107.18203418041	995.784504073987	0	0	0	0	992.605567378018	1048.46387397728	0	0	1038.75663371865	0	0	0	1088.62141240475	1092.83372737636	0	0	1179.8168918561	1274.63099294928	1118.98220311033	1030.27197243005	0	0	1048.47256924263	1094.10695935275	1040.20017316835	0	0	994.764222435068	0	0	1055.79498710904	1031.18514505848	0	0	0	1130.16211838113	1030.27736037098	1042.50482475837	0	0	0	1068.78034073196	0	1064.58604426778	0	0	0	0	0	0	0	1084.89415725993	1008.9912015727	0	0	0	1195.15347974289	1041.12816141977	0	1049.23281519181	1031.46031298461	1060.07762707167
1044.78880436409	1128.90383224919	1117.48021389903	994.427007905848	1087.24081108565	1033.49943151602	1136.62723302232	1097.9528266622	1027.63920556261	1064.54245338254	1101.90677933413	1065.46614156346	1060.08226325031	1175.595894249	1157.58641332065	1233.91504159466	1169.60565359086	1170.13705059539	1105.59369368325	1067.08128026924	0	1149.02724311913	0	1126.52195330902	1129.75272206954	0	1101.54544417971	1304.19696766674	0	0	1075.1577101178	1227.03739054725	1164.93031684091	1018.87378223981	992.324815105983	1183.73163311056	1243.63877374582	1140.17643557047	1093.47593156763	0	0	1175.38340772839	1152.77873040001	1128.55978052045	0	1033.58199872798	995.011875608272	1011.58687934941	0	1153.39850899755	1132.85480906595	1049.68285284998	1142.66391699675	1071.29169040621	1265.14046823107	1149.8070151286	1161.23261937462	0	1125.59823191982	1013.99991380904	1095.47834298059	1119.78771435865	1161.53371856742	1081.90360829926	0	1187.94044481861	0	1032.48520198888	1115.02328151479	1084.89415725993	0	1114.4676699212	0	0	1058.58355861744	1249.68917019613	1138.65202346971	0	1168.69549997438	1150.3819187554	1136.08212172485
991.581629529661	1007.40194009808	1160.57966638014	1026.96348096785	0	0	1137.07439419196	1053.9931386738	1057.84481778503	1082.61925582969	1112.92166705906	0	1015.24264728765	1128.49294636367	1092.42705743495	1183.01441627364	1236.3156849075	1173.64365848325	1068.43362569388	1020.59724933526	0	1092.99120387876	0	992.611925006348	1115.10658046896	0	1051.83541233724	1196.72307120662	0	0	0	1134.28525379733	1173.38582868858	0	1034.150995366	1225.96438907773	1377.47641974399	1208.68328545773	1016.93033767364	0	0	1109.8555401658	1200.89643854521	1078.77510742065	1040.42202423086	0	1050.04921646017	0	0	1085.78940333281	1129.04609553314	0	0	0	1225.8200202235	1045.13498141315	1070.1613194211	1014.24586274503	0	0	1108.12425847195	1068.66666205148	1105.22099740089	1061.38521414024	0	1018.83845397124	0	1068.94647581163	1018.50722328171	1008.9912015727	1114.4676699212	0	0	1020.29195397925	1012.0665135107	1249.70754471167	1144.03528841355	0	1094.74494417402	1148.67538693719	1117.67927674507
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997.955180136753	1088.34476357373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999.225804900259	0	0	0	0	0
0	995.147669531262	0	0	0	0	1038.23384225081	0	0	0	0	0	0	1065.0797556901	0	1088.59304893113	1042.02008112078	1103.03340564872	0	0	0	992.279226967229	0	1019.98602583564	1005.0277302771	0	0	1157.73699932178	0	0	0	1060.67622497024	1058.10371365384	0	0	1119.17247295143	1183.54203239805	1070.63189755012	0	0	0	1043.54129681618	1026.55597442299	1033.02550775911	0	0	0	0	0	1011.04469676141	0	0	994.458649191905	0	1094.73884890256	0	1047.7956917795	0	0	0	0	0	0	0	0	1046.72359637543	0	0	996.872454174684	0	0	1020.29195397925	0	0	0	1093.40530959052	0	0	1011.17211514566	0	0
0	1003.47781086918	1013.08605951567	0	0	0	1067.5323240099	0	0	0	0	0	0	999.290988852857	1043.53033237576	1043.16371598475	1104.96756486846	1057.96659792485	0	0	0	0	0	1006.81856435804	1022.41628613244	0	0	1115.97673399396	0	0	0	1062.00764372813	1122.65391604011	0	0	1152.70165859835	1250.18881361022	1093.81654962446	0	0	0	1113.46538514797	1081.08096929064	1059.56316063236	0	0	0	0	0	1055.97948535775	1042.24933622116	0	996.514097324895	0	1121.22193036521	1033.32914211125	1092.25925841817	0	1006.1079210894	0	998.570939238182	995.895203067301	1031.05366864737	0	0	0	0	0	1009.43931235557	0	1058.58355861744	1012.0665135107	0	0	0	1123.06459637052	1023.84731966605	0	1073.09611063523	0	1038.44627192601
1206.64187123417	1296.81457406928	1188.53794409016	1171.68016446522	1240.19665462947	1150.73912329855	1266.60013862081	1163.53652477052	1145.76691744034	1145.49665199696	1122.93398326482	1213.99017855954	1142.00015767759	1321.48643040165	1232.13131086088	1336.99060478432	1327.23404917071	1335.28073194795	1249.98065017055	1184.48683531039	1076.79021761758	1214.918332014	0	1301.07770836853	1319.92870828386	0	1216.27318228526	1439.0188981923	1010.2052632407	1137.5753175489	1182.39179565471	1310.85460598127	1364.52934089517	1218.15230292564	1053.73959412294	1403.41467753975	1465.90924861242	1299.93808432126	1282.92960788081	0	1023.21913620991	1288.86200805189	1321.24004647026	1280.95650427946	1205.64180220908	1157.77047800519	1229.21353909397	1077.86851329923	1117.64992682519	1204.62278718487	1242.26242890237	1241.79389037988	1249.35464905378	1198.94626170682	1402.10144861039	1246.4928947258	1314.58961470428	1195.48320841754	1221.11123650779	1147.02046484694	1274.042546152	1244.09554750346	1298.90917227463	1141.83959336612	0	1296.84849139411	1084.83367508386	0	1275.8250968757	1195.15347974289	1249.68917019613	1249.70754471167	999.225804900259	1093.40530959052	1123.06459637052	0	1149.67883467086	0	1291.7674229722	1267.25236638852	1287.79587982816
1033.41846170675	1105.31545702287	1124.85235729139	1070.0463674054	1086.0906239992	1027.14532477618	1149.08639018843	1027.93624308658	1059.90795356513	1000.556506055	1020.0647673938	1084.77846689489	1025.07868227905	1144.27406238422	1018.84911974735	1240.72623700414	1178.16397673805	1150.05200714687	1148.59532530066	0	0	1020.42008393735	0	1104.31025138931	1175.21402409545	0	1079.63145061872	1277.85382229005	0	1011.64690841344	1004.01442392019	1177.89032668698	1267.75062198689	1112.34396925324	0	1223.04752261072	1310.62925251872	1214.87599856434	1135.64305002504	0	0	1175.09359806913	1219.27777493123	1131.45541054701	1062.98023842679	1013.93511591004	1102.59656444211	0	1016.43589827547	1145.9467880435	1151.34250511077	1096.13566128909	1109.9732783387	1059.22564696231	1283.84496225162	1125.1366447195	1150.11847673118	1037.70546288398	0	1046.97312461959	1179.57081095959	1042.16205069685	1160.12067389511	1123.55119903795	0	1053.43086124703	0	1072.24968591208	1089.32895038423	1041.12816141977	1138.65202346971	1144.03528841355	0	0	1023.84731966605	1149.67883467086	0	0	1044.04932474206	1172.43680356488	1190.73533643381
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081.22050146743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
996.241234211282	1082.47007556226	1220.73294826743	1033.3928587525	1027.26960811389	998.384468441084	1163.8572045178	0	1083.35066753461	1080.25603285956	1104.88087185775	999.254057575315	1070.71739016972	1137.06479400559	1041.75498252235	1184.37094695092	1267.3067127882	1110.26810286771	1040.14603221581	0	0	1130.61518865881	0	1055.5661759761	1103.71976603514	0	1054.70258642378	1224.63783207982	0	0	0	1101.60694492704	1243.3888375923	0	1047.28630556699	1263.20658476617	1356.88971060539	1253.20138177213	1077.84860495625	0	0	1080.50274161829	1238.08462955087	1155.81897633644	1049.59203822382	1000.97237718373	1109.24348029199	0	1009.51879710672	1048.38178849205	1123.3100893594	1079.12284094744	1058.84933294832	0	1252.92462595051	1001.86736848386	1038.93835163971	1032.88579801155	0	1039.32566379509	1179.45570453883	1004.02070744686	1143.91313408542	1111.83524851135	0	1077.08282600052	0	1085.50887518226	1069.81789071811	1049.23281519181	1168.69549997438	1094.74494417402	0	1011.17211514566	1073.09611063523	1291.7674229722	1044.04932474206	0	0	1151.07109357667	1196.12018687166
1042.70031391263	1146.25455143749	1182.31699925102	1047.27674445644	1068.4511287866	999.97410251972	0	0	1043.87561337129	1061.09365313416	1091.35933483961	1085.07783841388	998.978597818703	1193.42417501651	1119.14614541252	1193.41451957314	1211.59590637746	1229.71117162339	1019.28473336477	0	0	1115.13000073486	0	1119.36607482515	1142.04737723583	0	1059.51518054074	0	0	1035.87927007512	1037.12287264397	1222.09924749772	0	1069.96870496506	1063.66601908943	1287.7544306994	1105.75737524035	0	1108.92723947785	0	0	1218.63188898104	1181.72514644899	1141.8310853379	1089.34603762102	1025.10390706977	1082.65828240425	1004.47293147152	997.299219798291	1157.45050489525	1133.34803777002	1137.51960016401	1116.38571909354	1032.20028915753	0	1161.12835921611	1173.00929959735	1026.4055980482	1069.09070344612	0	1099.62160024692	1096.93252207386	1132.77637631556	1065.32659814214	0	1109.02169760717	0	1078.56039464167	1108.93174782801	1031.46031298461	1150.3819187554	1148.67538693719	0	0	0	1267.25236638852	1172.43680356488	0	1151.07109357667	0	1151.98823757814
1099.73447499943	1145.11714227845	0	1022.765019818	1069.70397411481	1045.1665222842	1202.74658626743	1078.42417462305	1025.08303847693	1029.82420882938	1081.0714394708	1094.44403816365	1015.28402634093	1192.92458505603	1145.05923896791	1216.09087585973	1028.46672317659	1243.98755475327	1060.67514297178	1059.17694444561	0	1104.36476708935	0	1148.16326485399	1006.62905155408	0	1095.12405228102	1289.42350829684	0	1041.74231155305	1057.12673536236	1194.31176912382	1017.37433465301	1100.81108492287	1050.03599136867	1231.06063626356	1329.61394689632	1133.67955004492	1114.80440628068	0	0	1216.03582428911	0	1151.61468995993	995.003385847211	1015.58333273737	1025.19864929864	1015.41586289403	0	1164.05872746197	1150.38681050735	1126.75613714065	1118.17528087078	1036.25276195309	1268.89255399058	1143.0600533823	1195.21249270371	1018.92750107399	1106.74059527313	995.393431137821	1113.22503424257	1126.40935777067	1084.53681502028	1060.40470345062	0	1191.21698753497	0	1080.23514179305	1140.66349126863	1060.07762707167	1136.08212172485	1117.67927674507	0	0	1038.44627192601	1287.79587982816	1190.73533643381	0	1196.12018687166	1151.98823757814	0
